OTU	ERR0000002	classification
ERR2:172040.625234	4	Eukaryota;Nematoda;Chromadorea;Rhabditida;Filaroididae;Parafilaroides;Parafilaroides normani
ERR2:172430.730236	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:177830.626693	4	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Aulagromyza;Aulagromyza luteoscutellata
ERR2:178640.690883	4	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Amblyomma;Amblyomma elaphense
ERR2:182120.735568	4	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:187280.694788	4	Eukaryota;Cnidaria;Multivalvulida;Kudoidae;Kudoa;Kudoa hexapunctata
ERR2:206770.698758	4	Eukaryota;Arthropoda;Insecta;Orthoptera;Tetrigidae;Alulatettix;Alulatettix yunnanensis
ERR2:207100.726270	4	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche yenisar
ERR2:209640.740143	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:215830.732127	4	Eukaryota;Mollusca;Gastropoda;Calyptraeidae;Crepidula;Crepidula norrisiarum
ERR2:216450.721504	4	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:229160.711209	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila mediopicta
ERR2:23970.690536	4	Eukaryota;Chordata;Amphibia;Caudata;Hynobiidae;Hynobius;Hynobius hidamontanus
ERR2:253710.697859	4	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:254690.702554	4	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:255710.731031	4	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:256690.722075	4	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:262720.604343	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila hamifera
ERR2:297910.728052	4	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche yenisar
ERR2:329810.705982	4	Eukaryota;Arthropoda;Insecta;Mantodea;Tarachodidae;Pyrgomantis;Pyrgomantis jonesi
ERR2:334960.738138	4	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Euchaetidae;Paraeuchaeta;Paraeuchaeta rubra
ERR2:347030.742428	4	Eukaryota;Mollusca;Gastropoda;Cerithiopsidae;Seila;Seila morishimai
ERR2:367790.727013	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Scirtidae;Pseudomicrocara;Pseudomicrocara anthophilia
ERR2:369600.728419	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:379970.624238	4	Eukaryota;Nematoda;Chromadorea;Rhabditida;Filaroididae;Parafilaroides;Parafilaroides normani
ERR2:388800.741607	4	Eukaryota;Arthropoda;Insecta;Mecoptera;Panorpidae;Sinopanorpa;Sinopanorpa digitiformis
ERR2:407950.606623	4	Eukaryota;Annelida;Hirudinida;Arhynchobdellida;Haemopidae;Whitmania;Whitmania pigra
ERR2:428040.740848	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:435430.607533	4	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:447480.738108	4	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:475730.629971	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Crambidae;Bradina;Bradina nr. melanoperas WPH-2012
ERR2:476710.690969	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Bruchidius;Bruchidius siliquastri
ERR2:505770.729351	4	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Aulagromyza;Aulagromyza luteoscutellata
ERR2:543040.708925	4	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:565580.735225	4	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Aulagromyza;Aulagromyza luteoscutellata
ERR2:701830.696722	4	Eukaryota;Arthropoda;Insecta;Mecoptera;Bittacidae;Bittacus;Bittacus sinensis
ERR2:70640.701031	4	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:94640.722587	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:96840.696181	4	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:101550.690475	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Silphidae;Oiceoptoma;Oiceoptoma noveboracense
ERR2:102120.740580	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:105280.731610	3	Eukaryota;Mollusca;Gastropoda;Cerithiopsidae;Seila;Seila morishimai
ERR2:108960.694980	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:11120.664799	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:113330.665794	3	Eukaryota;Arthropoda;Insecta;Plecoptera;Perlidae;Acroneuria;Acroneuria hainana
ERR2:117650.724641	3	Eukaryota;Arthropoda;Insecta;Diptera;Hybotidae;Platypalpus;Platypalpus niger
ERR2:117850.684508	3	Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Hyperolius;Hyperolius ocellatus
ERR2:124940.625515	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:127700.723325	3	Eukaryota;Arthropoda;Insecta;Mecoptera;Panorpidae;Sinopanorpa;Sinopanorpa digitiformis
ERR2:132820.622287	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Filaroididae;Parafilaroides;Parafilaroides normani
ERR2:138750.679224	3	Eukaryota;Arthropoda;Arachnida;Araneae;Theridiidae;Anelosimus;Anelosimus ethicus
ERR2:13980.725452	3	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium brevipar
ERR2:14020.720765	3	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche yenisar
ERR2:147560.690764	3	Eukaryota;Platyhelminthes;Cestoda;Haplobothriidea;Haplobothriidae;Haplobothrium;Haplobothrium globuliforme
ERR2:14780.740585	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:148550.717397	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Hydaticus;Hydaticus arcuatus
ERR2:150170.725344	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:161250.680477	3	Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Hyperolius;Hyperolius ocellatus
ERR2:163030.710347	3	Eukaryota;Arthropoda;Insecta;Mantodea;Mantidae;Miomantis;Miomantis aurea
ERR2:164010.714157	3	Eukaryota;Arthropoda;Insecta;Mecoptera;Panorpidae;Panorpa;Panorpa kimminsi
ERR2:168090.723966	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:169720.719154	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:169750.672253	3	Eukaryota;Arthropoda;Insecta;Orthoptera;Tetrigidae;Alulatettix;Alulatettix yunnanensis
ERR2:169910.706195	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:171330.685048	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:174130.734976	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:180880.725194	3	Eukaryota;Mollusca;Gastropoda;Cerithiopsidae;Seila;Seila morishimai
ERR2:184380.701570	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila latifshahi
ERR2:18510.728609	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Euchaetidae;Paraeuchaeta;Paraeuchaeta rubra
ERR2:186550.732078	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:188040.602894	3	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Asteronychidae;Astrodia;Astrodia tenuispina
ERR2:188470.718848	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila frotapessoai
ERR2:189250.707179	3	Eukaryota;Mollusca;Gastropoda;Thiaridae;Sermyla;Sermyla riqueti
ERR2:192830.728562	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:19580.641863	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:198360.711015	3	Eukaryota;Arthropoda;Insecta;Diptera;Calliphoridae;Calliphora;Calliphora pattoni
ERR2:206930.728631	3	Eukaryota;Arthropoda;Insecta;Diptera;Dolichopodidae;Campsicnemus;Campsicnemus marginatus
ERR2:207350.728107	3	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium brevipar
ERR2:208460.702807	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila procardinoides
ERR2:211650.743119	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:214370.685354	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Trissopelopia;Trissopelopia longimana
ERR2:216270.736386	3	Eukaryota;Arthropoda;Insecta;Siphonaptera;Rhopalopsyllidae;Polygenis;Polygenis roberti
ERR2:219560.723740	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:221970.723908	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:225270.717168	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:228970.732655	3	Eukaryota;Arthropoda;Insecta;Diptera;Calliphoridae;Calliphora;Calliphora pattoni
ERR2:231090.730099	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:233710.699951	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Pleistodontes;Pleistodontes plebejus
ERR2:236260.629002	3	Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Paramphistomidae;Paramphistomum;Paramphistomum cervi
ERR2:24800.717373	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:25740.708625	3	Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Hyperolius;Hyperolius ocellatus
ERR2:25780.737920	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:264510.716643	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:264660.609993	3	Eukaryota;Platyhelminthes;Cestoda;Tetrabothriidea;Tetrabothriidae;Tetrabothrius;Tetrabothrius erostris
ERR2:267050.695137	3	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Aulagromyza;Aulagromyza luteoscutellata
ERR2:269060.690008	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:27250.714198	3	Eukaryota;Arthropoda;Insecta;Diptera;Pelecorhynchidae;Glutops;Glutops singularis
ERR2:27380.643957	3	Eukaryota;Platyhelminthes;Monogenea;Gyrodactylidae;Paragyrodactylus;Paragyrodactylus variegatus
ERR2:27510.732311	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:277330.701920	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:277880.611584	3	Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Hyperolius;Hyperolius ocellatus
ERR2:284380.714755	3	Eukaryota;Arthropoda;Malacostraca;Amphipoda;Lysianassidae;Onisimus;Onisimus nanseni
ERR2:284450.733534	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:294950.732818	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:295520.684433	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Crambidae;Palpita;Palpita kimballi
ERR2:295970.661172	3	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Haemaphysalis;Haemaphysalis hystricis
ERR2:303430.639174	3	Eukaryota;Platyhelminthes;Cestoda;Tetrabothriidea;Tetrabothriidae;Tetrabothrius;Tetrabothrius erostris
ERR2:30380.722954	3	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Aulagromyza;Aulagromyza luteoscutellata
ERR2:308350.709932	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:31270.635751	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Aphelocheiridae;Aphelocheirus;Aphelocheirus ellipsoideus
ERR2:313180.729283	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:313710.680468	3	Eukaryota;Nematoda;Chromadorea;Spirurida;Onchocercidae;Onchocerca;Onchocerca flexuosa
ERR2:330490.623108	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:333280.708562	3	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium brevipar
ERR2:334050.641303	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Stenus;Stenus eurous
ERR2:336380.720835	3	Eukaryota;Nematoda;Chromadorea;Spirurida;Onchocercidae;Onchocerca;Onchocerca flexuosa
ERR2:339320.707155	3	Eukaryota;Chordata;Squamata;Lacertidae;Tropidosaura;Tropidosaura gularis
ERR2:347420.726166	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:347530.696134	3	Eukaryota;Mollusca;Gastropoda;Cerithiopsidae;Seila;Seila morishimai
ERR2:350530.742075	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:352740.736220	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:357190.727381	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:358000.664220	3	Eukaryota;Arthropoda;Insecta;Diptera;Anthomyiidae;Fucellia;Fucellia tergina
ERR2:361980.709066	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Trissopelopia;Trissopelopia longimana
ERR2:362290.724935	3	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydroptilidae;Nothotrichia;Nothotrichia cautinensis
ERR2:365160.709526	3	Eukaryota;Arthropoda;Insecta;Diptera;Tabanidae;Haematopota;Haematopota howarthi
ERR2:37820.710297	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR2:379640.694545	3	Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Hyperolius;Hyperolius ocellatus
ERR2:383830.617980	3	Eukaryota;Chordata;Amphibia;Anura;Dicroglossidae;Quasipaa;Quasipaa yei
ERR2:38920.735270	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:396790.738325	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:404220.718014	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Orthocladius;Orthocladius telochaetus
ERR2:415510.690485	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Trissopelopia;Trissopelopia longimana
ERR2:418390.714510	3	Eukaryota;Chordata;Squamata;Elapidae;Micrurus;Micrurus fulvius
ERR2:452320.681499	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:458590.739571	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:459570.710057	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:461000.694210	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Aleochara;Aleochara castaneipennis
ERR2:464310.735195	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:465740.713298	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:465890.663639	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Anthocoridae;Xylocoris;Xylocoris hiurai
ERR2:474610.721522	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:478710.750042	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:479870.615682	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:483840.686086	3	Eukaryota;Arthropoda;Insecta;Phasmatodea;Phasmatidae;Ramulus;Ramulus hainanense
ERR2:486930.740036	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:496100.688545	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Scolecitrichidae;Pseudoamallothrix;Pseudoamallothrix cenotelis
ERR2:503850.690795	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:521610.745969	3	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium brevipar
ERR2:523090.652313	3	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Cestraeus;Cestraeus goldiei
ERR2:524080.666218	3	Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Hyperolius;Hyperolius ocellatus
ERR2:524390.719839	3	Eukaryota;Arthropoda;Insecta;Mecoptera;Panorpidae;Sinopanorpa;Sinopanorpa digitiformis
ERR2:542090.615993	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Acheilognathus;Acheilognathus barbatus
ERR2:546930.727011	3	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche yenisar
ERR2:573210.738299	3	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Aulagromyza;Aulagromyza luteoscutellata
ERR2:57360.644876	3	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche yenisar
ERR2:579420.715483	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:579980.726935	3	Eukaryota;Arthropoda;Insecta;Diptera;Tachinidae;Nemorilla;Nemorilla floralis
ERR2:60390.724110	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:617900.623573	3	Eukaryota;Annelida;Hirudinida;Arhynchobdellida;Haemopidae;Whitmania;Whitmania pigra
ERR2:629020.640446	3	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya actinia
ERR2:67990.721937	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:707300.744472	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:715630.695714	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Rhantus;Rhantus vitiensis
ERR2:719080.730003	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:735660.654684	3	Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Hyperolius;Hyperolius ocellatus
ERR2:76360.706789	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR2:808900.715935	3	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR2:94610.728913	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
